datetime,open,high,low,close,volume,openinterest,normal_high_by_point,normal_low_by_point,trending_high_by_point,trending_low_by_point,close_average_percent,is_ma_trending,maybe_buy_signal,maybe_two_by_zero_signal,maybe_dl_break_signal,bar_count_at_signal,slow_ma_distr_percent,fast_ma_distr_percent,trsi,low_trsi,is_dtpl
02/10/2022 11:00,44372.71,45821,43174.01,43495.44,62357.29091,0,,,,,2.572338066,0,-1,-1,-1,0,63.5,29.5,59.93967674,59.93967674,0
02/11/2022 11:00,43495.44,43920,41938.51,42373.73,44975.1687,0,,,,,2.565834905,0,-1,-1,-1,0,66.5,52,54.68312619,54.68312619,0
02/12/2022 11:00,42373.73,43079.49,41688.88,42217.87,26556.85681,0,,,,,2.552492527,0,-1,-1,-1,0,63,73,53.97482744,53.97482744,0
02/13/2022 11:00,42217.87,42760,41870,42053.66,17732.08113,0,,,,,2.524519432,0,-1,-1,-1,0,62,76.5,53.19307747,53.19307747,0
02/14/2022 11:00,42053.65,42842.4,41550.56,42535.94,34010.1306,0,,,,,2.519346633,0,-1,-1,-1,0,52.5,75,55.24338125,53.19307747,0
02/15/2022 11:00,42535.94,44751.4,42427.03,44544.86,38095.19576,0,,,45821,,2.525042254,0,-1,-1,-1,0,49,38,62.59362612,53.19307747,0
02/16/2022 11:00,44544.85,44549.97,43307,43873.56,28471.8727,0,,,,,2.521294286,0,-1,-1,-1,0,46.5,33,59.10080288,55.24338125,0
02/17/2022 11:00,43873.56,44164.71,40073.21,40515.7,47245.99494,0,,,,,2.520009154,0,-1,-1,-1,0,53,73,45.44147,45.44147,0
02/18/2022 11:00,40515.71,40959.88,39450,39974.44,43845.92241,0,,,,,2.538784114,0,-1,-1,-1,0,55,78,43.68866768,43.68866768,0
02/19/2022 11:00,39974.45,40444.32,39639.03,40079.17,18042.0551,0,,,,,2.536709671,0,-1,-1,-1,0,54,79,44.13767091,43.68866768,0
02/20/2022 11:00,40079.17,40125.44,38000,38386.89,33439.29011,0,45821,,,,2.526004022,0,-1,-1,-1,0,63,97,38.75968457,38.75968457,0
02/21/2022 11:00,38386.89,39494.35,36800,37008.16,62347.68496,0,,,,,2.527274765,0,-1,-1,-1,0,72.5,99.5,35.01623944,35.01623944,0
02/22/2022 11:00,37008.16,38429,36350,38230.33,53785.94589,0,,,,,2.530892868,0,-1,-1,-1,0,63,78.5,40.5019287,35.01623944,0
02/23/2022 11:00,38230.33,39249.93,37036.79,37250.01,43558.40464,0,,,,,2.523245821,0,-1,-1,-1,0,69.5,83.5,37.74924943,35.01623944,0
02/24/2022 11:00,37250.02,39843,34322.28,38327.21,120476.2946,0,,,,,2.515807988,0,-1,-1,-1,0,64,73.5,42.38310923,37.74924943,0
02/25/2022 11:00,38328.68,39683.53,38014.37,39219.17,56574.57125,0,,,,,2.521537791,0,-1,-1,-1,0,59.5,37.5,45.96960372,37.74924943,0
02/26/2022 11:00,39219.16,40348.45,38573.18,39116.72,29361.2568,0,,,,,2.505099183,0,-1,-1,-1,0,56.5,22,45.61835782,42.38310923,0
02/27/2022 11:00,39116.73,39855.7,37000,37699.07,46229.44719,0,,,,,2.499179782,0,-1,-1,-1,0,63,58,40.95509219,40.95509219,0
02/28/2022 11:00,37699.08,44225.84,37450.17,43160,73945.63858,0,,,,34322.28,2.516488989,0,-1,-1,-1,0,42.5,3,58.53778185,40.95509219,0
03/01/2022 11:00,43160,44949,42809.98,44421.2,61743.09873,0,,,,,2.576700076,0,-1,-1,-1,0,38.5,3,61.39686921,40.95509219,0
03/02/2022 11:00,44421.2,45400,43334.09,43892.98,57782.65081,0,,,,,2.553010415,0,-1,-1,-1,0,27,6.5,59.54489477,58.53778185,0
03/03/2022 11:00,43892.99,44101.12,41832.28,42454,50940.61021,0,,,,,2.55130443,0,-1,-1,-1,0,27,13,54.70393033,54.70393033,0
03/04/2022 11:00,42454,42527.3,38550,39148.66,61964.68498,0,,34322.28,,,2.566690471,0,-1,-1,-1,0,39.5,32.5,45.54448419,45.54448419,0
03/05/2022 11:00,39148.65,39613.24,38407.59,39397.96,30363.13341,0,,,,,2.594202706,0,-1,-1,-1,0,39.5,88,46.27514657,45.54448419,0
03/06/2022 11:00,39397.97,39693.87,38088.57,38420.81,39677.26158,0,,,,,2.584257026,0,-1,-1,-1,0,42.5,96,43.79475303,43.79475303,0
03/07/2022 11:00,38420.8,39547.57,37155,37988,63994.11559,0,,,45400,,2.596553565,0,-1,-1,-1,0,44.5,96,42.70293258,42.70293258,0
03/08/2022 11:00,37988.01,39362.08,37867.65,38730.63,55528.43367,0,,,,,2.579198512,0,-1,-1,-1,0,41,88.5,45.22619233,42.70293258,0
03/09/2022 11:00,38730.63,42594.06,38656.45,41941.71,67392.58799,0,,,,,2.561579803,0,-1,-1,-1,0,34,15.5,54.54703369,42.70293258,0
03/10/2022 11:00,41941.7,42039.63,38539.73,39422,71945.52888,0,,,,,2.597959049,0,-1,-1,-1,0,44,47,47.68920843,45.22619233,0
03/11/2022 11:00,39422.01,40236.26,38223.6,38729.57,59015.75104,0,,,,37155,2.623723074,0,-1,-1,-1,0,44.5,44,45.97848451,45.97848451,0
03/12/2022 11:00,38729.57,39486.71,38660.52,38807.36,24034.36432,0,45400,,,,2.629970483,0,-1,-1,-1,0,45,38,46.21192618,45.97848451,0
03/13/2022 11:00,38807.35,39310,37578.51,37777.34,32791.82359,0,,,,,2.612638908,0,-1,-1,-1,0,47,60.5,43.52965073,43.52965073,0
03/14/2022 11:00,37777.35,39947.12,37555,39671.37,46933.02814,0,,,42594.06,,2.612282817,0,-1,-1,-1,0,35.5,75.5,49.35126932,43.52965073,0
03/15/2022 11:00,39671.37,39887.61,38098.33,39280.33,46015.54926,0,,,,,2.615610232,0,-1,-1,-1,0,37.5,48.5,48.24541396,43.52965073,0
03/16/2022 11:00,39280.33,41718,38828.48,41114,88120.76167,0,,,,,2.596778625,0,-1,-1,-1,0,45.5,19,53.50651648,48.24541396,0
03/17/2022 11:00,41114.01,41478.82,40500,40917.9,37189.38087,0,,,,,2.618340856,0,-1,-1,-1,0,45.5,23.5,52.88733113,48.24541396,0
03/18/2022 11:00,40917.89,42325.02,40135.04,41757.51,45408.00969,0,,,,37555,2.619421679,0,-1,-1,-1,0,45.5,8.5,55.27382565,52.88733113,0
03/19/2022 11:00,41757.51,42400,41499.29,42201.13,29067.18108,0,,,,,2.611381191,0,-1,-1,-1,0,49.5,18,56.5268571,52.88733113,0
03/20/2022 11:00,42201.13,42296.26,40911,41262.11,30653.33468,0,,,,,2.615437487,0,-1,-1,-1,0,53.5,26.5,53.1335919,53.1335919,0
03/21/2022 11:00,41262.11,41544.22,40467.94,41002.25,39426.24877,0,,,,,2.608414423,0,-1,-1,-1,0,56.5,49.5,52.19973457,52.19973457,0
03/22/2022 11:00,41002.26,43361,40875.51,42364.13,59454.94294,0,,,,,2.607095838,0,-1,-1,-1,0,46,33.5,56.51344016,52.19973457,0
03/23/2022 11:00,42364.13,43025.96,41751.47,42882.76,40828.87039,0,,,,,2.616063104,0,-1,-1,-1,0,40,36.5,58.06545409,52.19973457,0
03/24/2022 11:00,42882.76,44220.89,42560.46,43991.46,56195.12374,0,,,,,2.621349188,0,-1,-1,-1,0,33.5,27.5,61.24936212,56.51344016,0
03/25/2022 11:00,43991.46,45094.14,43579,44313.16,54614.43648,0,,,,,2.615832776,0,-1,-1,-1,0,32,14,62.14742287,58.06545409,0
03/26/2022 11:00,44313.16,44792.99,44071.97,44511.27,23041.61741,0,,,,,2.610726854,0,-1,-1,-1,0,32.5,12,62.72040109,61.24936212,0
03/27/2022 11:00,44511.27,46999,44421.46,46827.76,41874.91071,0,,,,,2.557894397,0,-1,-1,-1,0,31,8.5,68.68872205,62.14742287,0
03/28/2022 11:00,46827.76,48189.84,46663.56,47122.21,58949.2614,0,,,,,2.575215879,0,-1,-1,-1,0,27.5,10,69.3602014,62.72040109,0
03/29/2022 11:00,47122.21,48096.47,46950.85,47434.8,36772.28457,0,,,,,2.574593911,0,-1,-1,-1,0,17,14.5,70.09344199,68.68872205,0
03/30/2022 11:00,47434.79,47700.22,46445.42,47067.99,40947.2085,0,,,,,2.56126856,0,-1,-1,-1,0,17,22,68.03589636,68.03589636,0
03/31/2022 11:00,47067.99,47600,45200,45510.34,48645.12667,0,,,,,2.561536659,0,-1,-1,-1,0,22.5,42,59.98362842,59.98362842,0
04/01/2022 11:00,45510.35,46720.09,44200,46283.49,56271.06474,0,,,,,2.56865818,0,-1,-1,-1,0,15.5,58,62.36460513,59.98362842,0
04/02/2022 11:00,46283.49,47213,45620,45811,37073.53582,0,,,48189.84,,2.565370716,0,-1,-1,-1,0,14.5,65.5,60.01450059,59.98362842,0
04/03/2022 10:00,45810.99,47444.11,45530.92,46407.35,33394.67794,0,,,,,2.54632332,0,-1,-1,-1,0,16,62.5,61.96277922,60.01450059,0
04/04/2022 10:00,46407.36,46890.71,45118,46580.51,44641.87514,0,,,,,2.542114049,1,-1,-1,-1,0,14.5,55.5,62.53362819,60.01450059,1
04/05/2022 10:00,46580.5,47200,45353.81,45497.55,42192.74852,0,,,,44200,2.539994054,1,-1,-1,-1,0,19.5,50,56.79303176,56.79303176,1
04/06/2022 10:00,45497.54,45507.14,43121,43170.47,60849.32936,0,,,,,2.547032776,1,-1,-1,-1,0,28.5,82.5,46.84210794,46.84210794,1
04/07/2022 10:00,43170.47,43900.99,42727.35,43444.19,37396.54156,0,48189.84,,,,2.562112165,1,-1,-1,-1,0,27.5,75.5,47.99631147,46.84210794,1
04/08/2022 10:00,43444.2,43970.62,42107.14,42252.01,42375.04203,0,,,,,2.554400938,1,-1,-1,-1,0,25.5,89,43.55999563,43.55999563,1
04/09/2022 10:00,42252.02,42800,42125.48,42753.97,17891.66047,0,,,,,2.523392998,1,-1,-1,-1,0,43,87,45.83029449,43.55999563,1
04/10/2022 10:00,42753.96,43410.3,41868,42158.85,22771.09403,0,,,,,2.502816656,1,-1,-1,-1,0,52,84.5,43.59148188,43.55999563,1
04/11/2022 10:00,42158.85,42414.71,39200,39530.45,63560.44721,0,,,,,2.475294181,1,-1,-1,-1,0,59,86.5,35.37273918,35.37273918,1
04/12/2022 10:00,39530.45,40699,39254.63,40074.94,57751.01778,0,,,,,2.491290593,1,-1,-1,-1,0,52.5,85.5,37.98134943,35.37273918,1
04/13/2022 10:00,40074.95,41561.31,39588.54,41147.79,41340.15341,0,,,,,2.47527911,1,-1,-1,-1,0,35,63,42.8741748,35.37273918,1
04/14/2022 10:00,41147.78,41500,39551.94,39942.38,36807.01401,0,,,,,2.487030365,0,-1,-1,-1,0,41,82.5,39.13808392,37.98134943,0
04/15/2022 10:00,39942.37,40870.36,39766.4,40551.9,24026.35739,0,,,,39200,2.495932989,0,-1,-1,-1,0,34,70.5,41.89529983,39.13808392,0
04/16/2022 10:00,40551.9,40709.35,39991.55,40378.71,15805.44718,0,,,,,2.49182145,0,-1,-1,-1,0,32.5,40,41.32246306,39.13808392,0
04/17/2022 10:00,40378.7,40595.67,39546.17,39678.12,19988.49259,0,,,,,2.480660534,0,-1,-1,-1,0,41.5,54,38.99945897,38.99945897,0
04/18/2022 10:00,39678.11,41116.73,38536.51,40801.13,54243.49575,0,,,,,2.4832697,0,-1,-1,-1,0,49.5,53.5,44.3955322,38.99945897,0
04/19/2022 10:00,40801.13,41760,40571,41493.18,35788.85843,0,,,,,2.46972873,0,-1,-1,-1,0,35,31.5,47.47884073,38.99945897,0
04/20/2022 10:00,41493.19,42199,40820,41358.19,40877.35041,0,,,,,2.42894996,0,-1,-1,-1,0,32,41,46.93216886,44.3955322,0
04/21/2022 10:00,41358.19,42976,39751,40480.01,59316.27657,0,,,,,2.425313909,0,-1,-1,-1,0,38.5,46.5,43.42891037,43.42891037,0
04/22/2022 10:00,40480.01,40795.06,39177,39709.18,46664.0196,0,,,,38536.51,2.42999899,0,-1,-1,-1,0,37.5,47,40.56651877,40.56651877,0
04/23/2022 10:00,39709.19,39980,39285,39441.6,20291.42375,0,,,,,2.428888057,0,-1,-1,-1,0,46,66.5,39.59102043,39.59102043,0
04/24/2022 10:00,39441.61,39940,38929.62,39450.13,26703.61186,0,,,,,2.409432999,0,-1,-1,-1,0,45,75,39.64084941,39.59102043,0
04/25/2022 10:00,39450.12,40616,38200,40426.08,63037.12784,0,,,,,2.372210053,0,-1,-1,-1,0,48,61,45.20948831,39.59102043,0
04/26/2022 10:00,40426.08,40797.31,37702.26,38112.65,66650.258,0,,,42976,,2.370751573,0,-1,-1,-1,0,55.5,78.5,36.59160074,36.59160074,0
04/27/2022 10:00,38112.64,39474.72,37881.31,39235.72,57083.12272,0,,,,,2.397819534,0,-1,-1,-1,0,54.5,54.5,42.33800341,36.59160074,0
04/28/2022 10:00,39235.72,40372.63,38881.43,39742.07,56086.6715,0,,,,,2.403301346,0,-1,-1,-1,0,54,42.5,44.76833789,36.59160074,0
04/29/2022 10:00,39742.06,39925.25,38175,38596.11,51453.65715,0,,,,,2.407108685,0,-1,-1,-1,0,54.5,58.5,40.59788595,40.59788595,0
04/30/2022 10:00,38596.11,38795.38,37578.2,37630.8,35321.18989,0,,,,,2.395799831,0,-1,-1,-1,0,58,84,37.43440574,37.43440574,0
05/01/2022 10:00,37630.8,38675,37386.38,38468.35,38812.24104,0,42976,,,,2.395477672,0,-1,-1,-1,0,59,39.5,41.68063202,37.43440574,0
05/02/2022 10:00,38468.35,39167.34,38052,38525.16,53200.92628,0,,,,,2.39437275,0,-1,-1,-1,0,61,55.5,41.9683264,37.43440574,0
05/03/2022 10:00,38525.16,38651.51,37517.8,37728.95,40316.45358,0,,,,,2.394945026,0,-1,-1,-1,0,70,74.5,39.06002997,39.06002997,0
05/04/2022 10:00,37728.95,40023.77,37670,39690,62574.61736,0,,,,,2.36757478,0,-1,-1,-1,0,62,28,48.52205225,39.06002997,0
05/05/2022 10:00,39690,39845.51,35571.9,36552.97,88722.43355,0,,,,,2.387103101,0,-1,-1,-1,0,75.5,62,38.28220714,38.28220714,0
05/06/2022 10:00,36552.97,36675.63,35258,36013.77,68437.80187,0,,,,,2.421260821,0,-1,-1,-1,0,90,79.5,36.84299425,36.84299425,0
05/07/2022 10:00,36013.77,36146.3,34785,35472.39,34281.70682,0,,,,,2.424723506,0,-1,-1,-1,0,92.5,86,35.4038142,35.4038142,0
05/08/2022 10:00,35472.4,35514.22,33713.95,34038.4,72445.64344,0,,,,,2.413930203,0,-1,-1,-1,0,97.5,91,31.85438854,31.85438854,0
05/09/2022 10:00,34038.39,34243.15,30033.33,30076.31,191876.9264,0,,,40023.77,,2.420757743,0,-1,-1,-1,0,100,100,24.5352312,24.5352312,0
05/10/2022 10:00,30074.23,32658.99,29730.4,31017.1,165532.0031,0,,,,,2.450108202,0,-1,-1,-1,0,98.5,98.5,28.72310533,24.5352312,0
05/11/2022 10:00,31017.11,32162.59,27785,29103.94,207063.7393,0,,,,,2.453649412,0,-1,-1,-1,0,100,99.5,25.61058526,24.5352312,0
05/12/2022 10:00,29103.94,30243,26700,29029.75,204507.2631,0,,,,,2.479558632,0,-1,-1,-1,0,99.5,99,25.49520856,25.49520856,0
05/13/2022 10:00,29029.74,31083.37,28751.67,29287.05,97872.36957,0,,,,,2.477288145,0,-1,-1,-1,0,100,96,26.72807296,25.49520856,0
05/14/2022 10:00,29287.05,30343.27,28630,30086.74,51095.87863,0,,,,,2.463424992,0,-1,-1,-1,0,99,41,30.57331849,25.49520856,0
05/15/2022 10:00,30086.74,31460,29480,31328.89,46275.66912,0,,,,,2.455279713,0,-1,-1,-1,0,97,35,36.17613767,26.72807296,0
05/16/2022 10:00,31328.89,31328.9,29087.04,29874.01,73082.19658,0,,,,26700,2.460048105,0,-1,-1,-1,0,95.5,28,32.83387797,30.57331849,0
05/17/2022 10:00,29874.01,30788.37,29450.38,30444.93,56724.13307,0,,,,,2.464757701,0,-1,-1,-1,0,95,18,35.35774941,32.83387797,0
05/18/2022 10:00,30444.93,30709.99,28654.47,28715.32,59749.15799,0,,,,,2.460464255,0,-1,-1,-1,0,96,53,31.49642864,31.49642864,0
05/19/2022 10:00,28715.33,30545.18,28691.38,30319.23,67877.36415,0,,,,,2.485701159,0,-1,-1,-1,0,94,38.5,38.23279514,31.49642864,0
05/20/2022 10:00,30319.22,30777.33,28730,29201.01,60517.25325,0,,26700,,,2.509107456,0,-1,-1,-1,0,95,80,35.60407617,31.49642864,0
05/21/2022 10:00,29201.01,29656.18,28947.28,29445.06,20987.13124,0,,,,,2.524377826,0,-1,-1,-1,0,85,51,36.62817197,35.60407617,0
05/22/2022 10:00,29445.07,30487.99,29255.11,30293.94,36158.98748,0,,,,,2.509603755,0,-1,-1,-1,0,83.5,44.5,40.19104692,35.60407617,0
05/23/2022 10:00,30293.93,30670.51,28866.35,29109.15,63901.49932,0,,,,,2.521459792,0,-1,-1,-1,0,93,32.5,37.05933551,36.62817197,0
05/24/2022 10:00,29109.14,29845.86,28669,29654.58,59442.96036,0,,,,,2.529078652,0,-1,-1,-1,0,87,55.5,39.40035392,37.05933551,0
05/25/2022 10:00,29654.58,30223.74,29294.21,29542.15,59537.38659,0,,,,,2.534718306,0,-1,-1,-1,0,89.5,33.5,39.07770484,37.05933551,0
05/26/2022 10:00,29542.14,29886.64,28019.56,29201.35,94581.65463,0,,,,,2.532236585,0,-1,-1,-1,0,90.5,45.5,38.06027543,38.06027543,0
05/27/2022 10:00,29201.35,29397.66,28282.9,28629.8,90998.5201,0,,,,,2.523339232,0,-1,-1,-1,0,89,70.5,36.35092903,36.35092903,0
05/28/2022 10:00,28629.81,29266,28450,29031.33,34479.35127,0,,,,,2.499523582,0,-1,-1,-1,0,93.5,41.5,38.44256976,36.35092903,0
05/29/2022 10:00,29031.33,29587.78,28839.21,29468.1,27567.34764,0,,,,,2.502254928,0,-1,-1,-1,0,94.5,44.5,40.72443608,36.35092903,0
05/30/2022 10:00,29468.1,32222,29299.62,31734.22,96785.9476,0,,,,28019.56,2.494353105,0,-1,-1,-1,0,83,8.5,50.89510061,38.44256976,0
05/31/2022 10:00,31734.23,32399,31200.01,31801.04,62433.11632,0,,,,,2.531969912,0,-1,-1,-1,0,77.5,5.5,51.16120183,40.72443608,0
06/01/2022 10:00,31801.05,31982.97,29301,29805.83,103395.6338,0,,,,,2.527989624,0,-1,-1,-1,0,85,20.5,43.56901933,43.56901933,0
06/02/2022 10:00,29805.84,30689,29594.55,30452.62,56961.42928,0,,,,,2.557349835,0,-1,-1,-1,0,79,17.5,46.34852117,43.56901933,0
06/03/2022 10:00,30452.63,30699,29282.36,29700.21,54067.44727,0,,28019.56,,,2.559353202,0,-1,-1,-1,0,84.5,38,43.65477268,43.56901933,0
06/04/2022 10:00,29700.21,29988.88,29485,29864.04,25617.90113,0,,,,,2.557113071,0,-1,-1,-1,0,89.5,74.5,44.41234323,43.65477268,0
06/05/2022 10:00,29864.03,30189,29531.42,29919.21,23139.9281,0,,,32399,,2.531982028,0,-1,-1,-1,0,74,75,44.68207127,43.65477268,0
06/06/2022 10:00,29919.2,31765.64,29890.23,31373.1,68836.92456,0,,,,,2.530524717,0,-1,-1,-1,0,72,15.5,51.37776928,44.41234323,0
06/07/2022 10:00,31373.1,31589.6,29218.96,31125.33,110674.5166,0,,,,,2.526209026,0,-1,-1,-1,0,77,29.5,50.26125287,44.68207127,0
06/08/2022 10:00,31125.32,31327.22,29843.88,30204.77,68542.61276,0,,,,,2.519957519,0,-1,-1,-1,0,76,33,46.24055901,46.24055901,0
06/09/2022 10:00,30204.77,30700,29944.1,30109.93,46291.1865,0,,,,,2.520488747,0,-1,-1,-1,0,68,37.5,45.83376239,45.83376239,0
06/10/2022 10:00,30109.93,30382.8,28850,29091.88,76204.2498,0,32399,,,,2.512968635,0,-1,-1,-1,0,85,60.5,41.60280088,41.60280088,0
06/11/2022 10:00,29091.87,29440.41,28099.99,28424.7,65901.39895,0,,,,,2.509618659,0,-1,-1,-1,0,89.5,89,39.05817408,39.05817408,0
06/12/2022 10:00,28424.71,28544.96,26560,26574.53,92474.59881,0,,,,,2.509581833,0,-1,-1,-1,0,95.5,95,33.02556619,33.02556619,0
06/13/2022 10:00,26574.53,26895.84,21925.77,22487.41,254611.035,0,,,,,2.538625283,0,-1,-1,-1,0,100,100,24.15142463,24.15142463,0
06/14/2022 10:00,22485.27,23362.88,20846,22136.41,187201.6467,0,,,,,2.599580093,0,-1,-1,-1,0,99.5,100,23.56578244,23.56578244,0
06/15/2022 10:00,22136.42,22800,20111.62,22583.72,200774.4935,0,,,,,2.563000148,0,-1,-1,-1,0,99,98.5,26.02754306,23.56578244,0
06/16/2022 10:00,22583.72,22995.73,20232,20401.31,99673.59429,0,,,,,2.563848434,0,-1,-1,-1,0,99.5,100,22.2604648,22.2604648,0
06/17/2022 10:00,20400.6,21365.43,20246.66,20468.81,86694.33663,0,,,,,2.588831469,0,-1,-1,-1,0,98.5,99,22.63343736,22.2604648,0
06/18/2022 10:00,20468.81,20792.06,17622,18970.79,196441.6555,0,,,,,2.586108899,0,-1,-1,-1,0,95,95,20.30513515,20.30513515,0
06/19/2022 10:00,18970.79,20815.95,17960.41,20574,128320.876,0,,,,,2.615556064,0,-1,-1,-1,0,93.5,78.5,28.7524078,20.30513515,0
06/20/2022 10:00,20574,21090,19637.03,20573.89,109028.9415,0,,,,,2.65576065,0,-1,-1,-1,0,80.5,85.5,28.75218261,20.30513515,0
06/21/2022 10:00,20573.9,21723,20348.4,20723.52,104371.0749,0,,,,,2.649610124,0,-1,-1,-1,0,78.5,33,29.56034314,28.75218261,0
06/22/2022 10:00,20723.51,20900,19770.51,19987.99,92133.97938,0,,,,17622,2.627757217,0,-1,-1,-1,0,87.5,56,27.88587552,27.88587552,0
06/23/2022 10:00,19988,21233,19890.07,21110.13,83127.08716,0,,,,,2.604006343,0,-1,-1,-1,0,85,3,34.02592572,27.88587552,0
06/24/2022 10:00,21110.12,21558.41,20736.72,21237.69,77430.36622,0,,,,,2.629596051,0,-1,-1,-1,0,93.5,25,34.70649714,27.88587552,0
06/25/2022 10:00,21237.68,21614.5,20906.62,21491.19,51431.67794,0,,,,,2.622033668,0,-1,-1,-1,0,79.5,18.5,36.11687248,34.02592572,0
06/26/2022 10:00,21491.18,21888,20964.73,21038.07,53278.10464,0,,17622,,,2.626544413,0,-1,-1,-1,0,89,35,34.6750819,34.6750819,0
06/27/2022 10:00,21038.08,21539.85,20510,20742.56,64475.0013,0,,,,,2.635922516,0,-1,-1,-1,0,77.5,23.5,33.72940164,33.72940164,0
06/28/2022 10:00,20742.57,21212.1,20202.01,20281.29,63801.0832,0,,,,,2.613962865,0,-1,-1,-1,0,94.5,65,32.2508526,32.2508526,0
06/29/2022 10:00,20281.28,20432.31,19854.92,20123.01,77309.04379,0,,,,,2.620822196,0,-1,-1,-1,0,88,70.5,31.73675551,31.73675551,0
06/30/2022 10:00,20123,20179.08,18626,19942.21,93846.64806,0,,,,,2.600865339,0,-1,-1,-1,0,91.5,79.5,31.12639031,31.12639031,0
07/01/2022 10:00,19942.21,20918.35,18975,19279.8,111844.5949,0,,,21888,,2.59863661,0,-1,-1,-1,0,96.5,83,28.93103721,28.93103721,0
07/02/2022 10:00,19279.8,19467.39,18977.01,19252.81,46180.3021,0,,,,,2.581769436,0,-1,-1,-1,0,94.5,79,28.84177692,28.84177692,0
07/03/2022 10:00,19252.82,19647.63,18781,19315.83,51087.46631,0,,,,,2.564905865,0,-1,-1,-1,0,94.5,67.5,29.38957855,28.84177692,0
07/04/2022 10:00,19315.83,20354.01,19055.31,20236.71,74814.04601,0,,,,18626,2.561146723,0,-1,-1,-1,0,92.5,40.5,37.01939954,28.84177692,0
07/05/2022 10:00,20236.71,20750,19304.4,20175.83,96041.13756,0,,,,,2.572371861,0,-1,-1,-1,0,89,35.5,36.73677953,29.38957855,0
07/06/2022 10:00,20175.84,20675.22,19761.25,20564.51,82439.5808,0,,,,,2.55811808,0,-1,-1,-1,0,82.5,12,39.89185051,36.73677953,0
07/07/2022 10:00,20564.51,21838.1,20251.68,21624.98,85014.58261,0,,,,,2.560127791,0,-1,-1,-1,0,75,2.5,47.5741957,36.73677953,0
07/08/2022 10:00,21624.99,22527.37,21189.26,21594.75,403081.5735,0,,18626,,,2.584275694,0,-1,-1,-1,0,81.5,3.5,47.38826303,39.89185051,0
07/09/2022 10:00,21594.75,21980,21322.12,21591.83,178417.8447,0,,,,,2.582479755,0,-1,-1,-1,0,95,13.5,47.36900518,47.36900518,0
07/10/2022 10:00,21592.15,21607.65,20655,20862.47,192188.2156,0,,,,,2.561490608,0,-1,-1,-1,0,98,27,42.70112024,42.70112024,0
07/11/2022 10:00,20861.11,20868.48,19875.23,19963.61,137535.4072,0,,,,,2.57529462,0,-1,-1,-1,0,94,61.5,37.76234131,37.76234131,0
07/12/2022 10:00,19963.61,20059.42,19240,19328.75,139506.4586,0,,,,,2.573676653,0,-1,-1,-1,0,99,89.5,34.70888588,34.70888588,0
07/13/2022 10:00,19331.28,20366.61,18910.94,20234.87,209250.2489,0,,,22527.37,,2.589392088,0,-1,-1,-1,0,92.5,75.5,41.92663967,34.70888588,0
07/14/2022 10:00,20234.87,20900,19616.07,20588.84,174809.217,0,,,,,2.608696206,0,-1,-1,-1,0,91.5,67,44.50740458,34.70888588,0
07/15/2022 10:00,20588.84,21200,20382.29,20830.04,143343.3049,0,,,,,2.613714244,0,-1,-1,-1,0,91,44,46.2599336,41.92663967,0
07/16/2022 10:00,20830.04,21588.94,20478.61,21195.6,121011.6739,0,,,,,2.618842595,0,-1,-1,-1,0,97,13.5,48.89423881,44.50740458,0
07/17/2022 10:00,21195.6,21684.54,20750.01,20798.16,118229.4525,0,,,,18910.94,2.596477281,0,-1,-1,-1,0,98,11,46.24032763,46.24032763,0
07/18/2022 10:00,20799.58,22777.63,20762.45,22432.58,239942.7313,0,,,,,2.594504525,0,-1,-1,-1,0,83.5,4.5,56.65884561,46.24032763,0
07/19/2022 10:00,22432.58,23800,21579.54,23396.62,263770.7657,0,,,,,2.626735555,0,-1,-1,-1,0,72,2.5,61.40942569,46.24032763,0
07/20/2022 10:00,23398.48,24276.74,22906.19,23223.3,238762.1709,0,,,,,2.638631336,0,-1,-1,-1,0,62.5,4.5,60.13328255,56.65884561,0
07/21/2022 10:00,23223.3,23442.77,22341.46,23152.19,184817.6819,0,,18910.94,,,2.626045589,0,-1,-1,-1,0,56,8.5,59.58617021,59.58617021,0
07/22/2022 10:00,23152.19,23756.49,22500,22684.83,171598.4397,0,,,,,2.623003608,0,-1,-1,-1,0,48,9.5,55.98114022,55.98114022,0
07/23/2022 10:00,22684.83,23000.77,21934.57,22451.07,122137.7738,0,,,,,2.624213888,0,-1,-1,-1,0,22.5,44.5,54.21436569,54.21436569,0
07/24/2022 10:00,22448.58,23014.64,22257.15,22579.68,115189.6728,0,,,,,2.622755449,0,-1,-1,-1,0,20,64,55.05481549,54.21436569,0
07/25/2022 10:00,22577.13,22666,21250,21310.9,180344.7664,0,,,24276.74,,2.599645692,0,-1,-1,-1,0,33,83,46.07021007,46.07021007,0
07/26/2022 10:00,21310.9,21347.82,20706.5,21254.67,177817.2433,0,,,,,2.623497228,0,-1,-1,-1,0,16,83.5,45.71415202,45.71415202,0
07/27/2022 10:00,21254.67,23112.63,21042.53,22952.45,210971.198,0,,,,,2.607224251,0,-1,-1,-1,0,5.5,38,56.61656371,45.71415202,0
07/28/2022 10:00,22954.31,24199.72,22582.13,23842.93,236029.0741,0,,,,,2.645800843,0,-1,-1,-1,0,0.5,15.5,61.03654884,45.71415202,0
07/29/2022 10:00,23845.25,24442.66,23414.03,23773.75,198298.5062,0,,,,,2.662981343,0,-1,-1,-1,0,5.5,20,60.52067713,56.61656371,0
